predictions,label_code,lable_name
"[np.float32(0.9991986), np.float32(-0.9999801), np.float32(-0.9999632), np.float32(-0.99998415), np.float32(0.9999715), np.float32(0.99999565), np.float32(0.99999326), np.float32(-0.9998966), np.float32(0.9999802), np.float32(0.9999832), np.float32(-0.99999934), np.float32(0.99988633), np.float32(-0.9999831), np.float32(-0.99997765), np.float32(-0.99999064), np.float32(0.9997426), np.float32(-0.9999911), np.float32(-0.9998934), np.float32(-0.99999547), np.float32(0.99998575), np.float32(0.99994063), np.float32(0.9999164), np.float32(-0.9998707), np.float32(-0.9999674), np.float32(0.9999918), np.float32(-0.9999838), np.float32(0.9999846), np.float32(0.99999624), np.float32(-0.99990445), np.float32(0.99997514), np.float32(-0.9999051), np.float32(0.9999967), np.float32(0.9999945), np.float32(0.99999297), np.float32(0.9998759), np.float32(0.9999503), np.float32(-0.999967), np.float32(0.9998795), np.float32(-0.9998858), np.float32(-0.99999696), np.float32(-0.9999949), np.float32(-0.9999456), np.float32(-0.99993694), np.float32(0.9998788), np.float32(0.9999658), np.float32(0.99996793), np.float32(0.99999464), np.float32(-0.99997646), np.float32(0.9999968), np.float32(-0.9999768), np.float32(0.99987215), np.float32(-0.9999754), np.float32(-0.9998223), np.float32(-0.99994016), np.float32(-0.99993044), np.float32(0.9999875), np.float32(-0.9998737), np.float32(0.99999493), np.float32(-0.9999912), np.float32(0.9999957), np.float32(-0.99994576), np.float32(0.9999699), np.float32(0.99993825), np.float32(0.99989086), np.float32(0.99998415), np.float32(0.9999999), np.float32(0.99999386), np.float32(-0.999955), np.float32(-0.99999404), np.float32(-0.99999577), np.float32(0.99999565), np.float32(0.99890673)]",2,Bent
"[np.float32(0.9999707), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99998784), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.99997926), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.9999747), np.float32(-1.0), np.float32(-0.9999885), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.99998534), np.float32(-0.9999767), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999872), np.float32(1.0), np.float32(-0.99997896), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.999983), np.float32(1.0), np.float32(-1.0), np.float32(0.9999857), np.float32(-0.9999794), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(0.99998933), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.99997795), np.float32(-1.0), np.float32(-0.99996775), np.float32(-1.0), np.float32(-0.99998945), np.float32(1.0), np.float32(-0.999986), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999882), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.999939)]",2,Bent
"[np.float32(0.9999279), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999784), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(0.9999652), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(0.9999533), np.float32(-1.0), np.float32(-0.999969), np.float32(-1.0), np.float32(1.0), np.float32(0.9999998), np.float32(0.99997765), np.float32(-0.9999618), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999819), np.float32(0.99999994), np.float32(-0.9999591), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99996686), np.float32(0.9999999), np.float32(-0.99999994), np.float32(0.99997044), np.float32(-0.9999677), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.9999999), np.float32(0.9999714), np.float32(0.99999994), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.99999994), np.float32(0.9999655), np.float32(-0.99999994), np.float32(-0.99993646), np.float32(-0.99999994), np.float32(-0.9999791), np.float32(1.0), np.float32(-0.9999716), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(0.9999998), np.float32(0.99997634), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99985105)]",2,Bent
"[np.float32(0.99959886), np.float32(-0.99999076), np.float32(-0.9999923), np.float32(-0.9999954), np.float32(0.99999267), np.float32(0.99999136), np.float32(0.99999803), np.float32(-0.9999329), np.float32(0.99996454), np.float32(0.999996), np.float32(-0.9999991), np.float32(0.9999073), np.float32(-0.9999936), np.float32(-0.9999954), np.float32(-0.99998134), np.float32(0.9998612), np.float32(-0.99998844), np.float32(-0.99988997), np.float32(-0.99999255), np.float32(0.9999954), np.float32(0.9999805), np.float32(0.99993974), np.float32(-0.9998963), np.float32(-0.99999005), np.float32(0.9999898), np.float32(-0.99999326), np.float32(0.9999966), np.float32(0.9999926), np.float32(-0.9999436), np.float32(0.99998856), np.float32(-0.99988484), np.float32(0.99999523), np.float32(0.999991), np.float32(0.9999867), np.float32(0.99992067), np.float32(0.9999863), np.float32(-0.9999934), np.float32(0.99990255), np.float32(-0.9999329), np.float32(-0.9999955), np.float32(-0.99999446), np.float32(-0.9999883), np.float32(-0.99997336), np.float32(0.9998882), np.float32(0.99999017), np.float32(0.9999896), np.float32(0.99999475), np.float32(-0.9999931), np.float32(0.9999947), np.float32(-0.99999434), np.float32(0.9998894), np.float32(-0.9999952), np.float32(-0.99986404), np.float32(-0.99997944), np.float32(-0.99994063), np.float32(0.9999981), np.float32(-0.9998835), np.float32(0.9999936), np.float32(-0.99999684), np.float32(0.99999285), np.float32(-0.999984), np.float32(0.99999183), np.float32(0.999988), np.float32(0.99992836), np.float32(0.99999225), np.float32(0.99999994), np.float32(0.9999909), np.float32(-0.9999873), np.float32(-0.9999952), np.float32(-0.999995), np.float32(0.9999918), np.float32(0.9993182)]",2,Bent
"[np.float32(0.9999071), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(0.99999994), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99998474), np.float32(0.9999997), np.float32(1.0), np.float32(-1.0), np.float32(0.99995065), np.float32(-0.99999994), np.float32(-0.9999999), np.float32(-0.9999999), np.float32(0.99996156), np.float32(-0.99999994), np.float32(-0.9999744), np.float32(-1.0), np.float32(1.0), np.float32(0.99999976), np.float32(0.9999756), np.float32(-0.9999404), np.float32(-0.9999999), np.float32(0.99999994), np.float32(-0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-0.9999859), np.float32(0.9999999), np.float32(-0.9999495), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999998), np.float32(0.9999781), np.float32(0.9999998), np.float32(-0.99999994), np.float32(0.9999597), np.float32(-0.99996775), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999999), np.float32(-0.9999997), np.float32(0.99996406), np.float32(0.9999999), np.float32(0.99999994), np.float32(0.99999994), np.float32(-0.9999999), np.float32(1.0), np.float32(-1.0), np.float32(0.9999551), np.float32(-0.99999994), np.float32(-0.9999432), np.float32(-0.9999998), np.float32(-0.99996996), np.float32(1.0), np.float32(-0.9999745), np.float32(0.99999994), np.float32(-1.0), np.float32(0.99999994), np.float32(-0.9999998), np.float32(0.99999994), np.float32(0.9999998), np.float32(0.9999788), np.float32(0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(-0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99982274)]",2,Bent
"[np.float32(0.9998388), np.float32(-0.99999887), np.float32(-0.99999875), np.float32(-0.99999946), np.float32(0.99999917), np.float32(0.9999999), np.float32(0.99999976), np.float32(-0.99995404), np.float32(0.99999934), np.float32(0.99999946), np.float32(-1.0), np.float32(0.99994975), np.float32(-0.9999996), np.float32(-0.9999993), np.float32(-0.9999996), np.float32(0.9999151), np.float32(-0.9999997), np.float32(-0.99994546), np.float32(-0.9999999), np.float32(0.9999994), np.float32(0.999997), np.float32(0.9999558), np.float32(-0.9999388), np.float32(-0.9999983), np.float32(0.99999976), np.float32(-0.9999995), np.float32(0.9999996), np.float32(0.9999999), np.float32(-0.9999586), np.float32(0.99999845), np.float32(-0.9999426), np.float32(0.99999994), np.float32(0.9999998), np.float32(0.9999997), np.float32(0.999947), np.float32(0.999998), np.float32(-0.99999887), np.float32(0.99994886), np.float32(-0.9999446), np.float32(-0.99999994), np.float32(-0.9999998), np.float32(-0.9999978), np.float32(-0.999998), np.float32(0.9999568), np.float32(0.99999845), np.float32(0.9999988), np.float32(0.9999999), np.float32(-0.9999988), np.float32(0.99999994), np.float32(-0.99999905), np.float32(0.99992627), np.float32(-0.99999905), np.float32(-0.99991393), np.float32(-0.9999977), np.float32(-0.99996823), np.float32(0.9999997), np.float32(-0.99993724), np.float32(0.9999999), np.float32(-0.9999997), np.float32(0.99999994), np.float32(-0.999997), np.float32(0.99999917), np.float32(0.99999803), np.float32(0.9999521), np.float32(0.9999996), np.float32(1.0), np.float32(0.9999998), np.float32(-0.99999815), np.float32(-0.9999999), np.float32(-0.99999994), np.float32(0.9999999), np.float32(0.99974793)]",2,Bent
"[np.float32(0.9998643), np.float32(-0.9999996), np.float32(-0.9999995), np.float32(-0.99999976), np.float32(0.99999976), np.float32(0.99999994), np.float32(0.99999994), np.float32(-0.9999534), np.float32(0.99999964), np.float32(0.99999976), np.float32(-1.0), np.float32(0.9999444), np.float32(-0.9999999), np.float32(-0.9999997), np.float32(-0.9999998), np.float32(0.99990493), np.float32(-0.9999999), np.float32(-0.99995536), np.float32(-0.99999994), np.float32(0.99999976), np.float32(0.9999987), np.float32(0.99995977), np.float32(-0.9999382), np.float32(-0.9999992), np.float32(0.99999994), np.float32(-0.9999998), np.float32(0.9999998), np.float32(0.99999994), np.float32(-0.99996597), np.float32(0.99999934), np.float32(-0.9999445), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999999), np.float32(0.9999489), np.float32(0.9999991), np.float32(-0.9999996), np.float32(0.99995327), np.float32(-0.9999539), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.9999992), np.float32(-0.99999905), np.float32(0.9999512), np.float32(0.9999994), np.float32(0.9999994), np.float32(0.99999994), np.float32(-0.99999946), np.float32(1.0), np.float32(-0.99999964), np.float32(0.9999389), np.float32(-0.99999964), np.float32(-0.9999143), np.float32(-0.99999934), np.float32(-0.999966), np.float32(0.9999999), np.float32(-0.99994886), np.float32(0.99999994), np.float32(-0.9999999), np.float32(0.99999994), np.float32(-0.99999857), np.float32(0.99999976), np.float32(0.99999887), np.float32(0.9999623), np.float32(0.9999998), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99999917), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(0.99999994), np.float32(0.9997357)]",2,Bent
"[np.float32(0.99994063), np.float32(-0.9999999), np.float32(-0.9999999), np.float32(-0.99999994), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99996907), np.float32(1.0), np.float32(0.99999994), np.float32(-1.0), np.float32(0.999974), np.float32(-1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(0.9999588), np.float32(-1.0), np.float32(-0.9999845), np.float32(-1.0), np.float32(0.99999994), np.float32(0.99999976), np.float32(0.9999827), np.float32(-0.999971), np.float32(-0.9999998), np.float32(1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99997157), np.float32(0.9999999), np.float32(-0.99997485), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99997056), np.float32(0.9999998), np.float32(-0.9999999), np.float32(0.99997616), np.float32(-0.9999571), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999976), np.float32(-0.99999994), np.float32(0.9999839), np.float32(0.9999999), np.float32(0.9999999), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(-0.99999994), np.float32(0.99997246), np.float32(-0.99999994), np.float32(-0.9999447), np.float32(-0.99999994), np.float32(-0.99998975), np.float32(0.99999994), np.float32(-0.9999768), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999994), np.float32(1.0), np.float32(0.99999976), np.float32(0.99998325), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999998), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99989617)]",2,Bent
"[np.float32(0.99989915), np.float32(-0.9999998), np.float32(-0.99999976), np.float32(-0.9999999), np.float32(0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(-0.9999561), np.float32(1.0), np.float32(0.9999998), np.float32(-1.0), np.float32(0.9999643), np.float32(-0.99999994), np.float32(-0.9999999), np.float32(-1.0), np.float32(0.99993265), np.float32(-1.0), np.float32(-0.999974), np.float32(-1.0), np.float32(0.9999999), np.float32(0.9999995), np.float32(0.99997216), np.float32(-0.9999543), np.float32(-0.99999964), np.float32(1.0), np.float32(-0.99999994), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999533), np.float32(0.99999976), np.float32(-0.9999664), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99995303), np.float32(0.9999997), np.float32(-0.9999998), np.float32(0.999969), np.float32(-0.9999441), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999995), np.float32(-0.9999998), np.float32(0.999977), np.float32(0.99999976), np.float32(0.99999976), np.float32(1.0), np.float32(-0.99999964), np.float32(1.0), np.float32(-0.9999998), np.float32(0.99995834), np.float32(-0.9999998), np.float32(-0.99991566), np.float32(-0.9999998), np.float32(-0.9999821), np.float32(0.99999994), np.float32(-0.9999669), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999991), np.float32(0.99999994), np.float32(0.9999994), np.float32(0.99997365), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999964), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99979204)]",2,Bent
"[np.float32(0.99995553), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999831), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(0.9999607), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.99995863), np.float32(-1.0), np.float32(-0.99997514), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999793), np.float32(-0.9999607), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999841), np.float32(0.99999994), np.float32(-0.99995786), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.9999703), np.float32(0.99999994), np.float32(-1.0), np.float32(0.99996775), np.float32(-0.99997157), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(0.99996763), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(0.9999631), np.float32(-1.0), np.float32(-0.99993855), np.float32(-0.99999994), np.float32(-0.9999729), np.float32(1.0), np.float32(-0.99997544), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(0.99998116), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9998849)]",2,Bent
"[np.float32(0.9999672), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99997896), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.9999782), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(0.99997026), np.float32(-1.0), np.float32(-0.9999872), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999849), np.float32(-0.99997336), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999808), np.float32(1.0), np.float32(-0.99998), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99997634), np.float32(1.0), np.float32(-1.0), np.float32(0.999983), np.float32(-0.99996746), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(0.99998945), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(0.9999735), np.float32(-1.0), np.float32(-0.9999653), np.float32(-1.0), np.float32(-0.9999894), np.float32(1.0), np.float32(-0.999983), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(0.99998564), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99993974)]",2,Bent
"[np.float32(0.9996574), np.float32(-0.99999416), np.float32(-0.9999939), np.float32(-0.99999636), np.float32(0.9999974), np.float32(0.99999994), np.float32(0.9999986), np.float32(-0.9999436), np.float32(0.9999998), np.float32(0.9999947), np.float32(-1.0), np.float32(0.9999457), np.float32(-0.9999986), np.float32(-0.99999696), np.float32(-0.9999999), np.float32(0.99987745), np.float32(-0.99999994), np.float32(-0.9999673), np.float32(-0.99999994), np.float32(0.99999744), np.float32(0.9999859), np.float32(0.99995756), np.float32(-0.9999353), np.float32(-0.9999923), np.float32(0.99999994), np.float32(-0.99999833), np.float32(0.9999976), np.float32(1.0), np.float32(-0.9999348), np.float32(0.99999374), np.float32(-0.9999521), np.float32(1.0), np.float32(0.99999994), np.float32(0.99999994), np.float32(0.99994224), np.float32(0.99999166), np.float32(-0.9999909), np.float32(0.9999449), np.float32(-0.9999272), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.9999887), np.float32(-0.99999523), np.float32(0.9999576), np.float32(0.99999386), np.float32(0.99999434), np.float32(0.99999994), np.float32(-0.9999929), np.float32(1.0), np.float32(-0.99999446), np.float32(0.9999491), np.float32(-0.9999953), np.float32(-0.9999046), np.float32(-0.9999945), np.float32(-0.99996626), np.float32(0.9999969), np.float32(-0.9999411), np.float32(0.99999994), np.float32(-0.9999985), np.float32(1.0), np.float32(-0.9999749), np.float32(0.9999975), np.float32(0.99998844), np.float32(0.9999613), np.float32(0.9999989), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99998933), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99954927)]",2,Bent
